ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
000000,A,000,NA,1,111618,140710,BF,000,241017
 ID,task,trial_Code,freq,audioL,audioR,cond,trialType,audio1,numPrac,taskPos,trialPos,resp,RT,contador,session
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,2.331825,97,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,2.964035,98,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,3.602623,99,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,4.267967,100,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,4.824005,101,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,5.440628,102,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,6.061737,103,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,6.64743,104,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,7.234756,105,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,7.903854,106,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,8.489815,107,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,9.043312,108,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,9.616989,109,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,10.24805,110,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,10.85164,111,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,11.40322,112,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,12.03925,113,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,12.60583,114,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,13.1961,115,1
